ticker,t_earnings_date,announce_timing,pre_date,post_date,d5,d10,d20,pre_adj_close,post_adj_close,adj_close_5,adj_close_10,adj_close_20,post_minus_pre,r_post_pre,drift_5,drift_10,drift_20,r_5_post,r_10_post,r_20_post,eps_est,eps_actual,revenue_est,revenue_actual,eps_surprise,revenue_surprise,news_tminus1_date,news_tplus1_date,news_tminus1_k,news_tminus1_pos,news_tminus1_neu,news_tminus1_neg,news_tminus1_pos_share,news_tminus1_neu_share,news_tminus1_neg_share,news_tplus1_k,news_tplus1_pos,news_tplus1_neu,news_tplus1_neg,news_tplus1_pos_share,news_tplus1_neu_share,news_tplus1_neg_share,transcript_date_used,transcript_sentence_k,transcript_pos,transcript_neu,transcript_neg,transcript_pos_share,transcript_neu_share,transcript_neg_share
AAPL,2021-01-27,amc,2021-01-27,2021-01-28,2021-02-04,2021-02-11,2021-02-26,138.2886199951172,133.4505615234375,133.7425994873047,131.73919677734375,118.21720886230467,-4.8380584716796875,-0.034985224900288325,0.2920379638671875,-1.71136474609375,-15.233352661132827,0.002188360697275238,-0.01282396062299962,-0.11414978316488722,1.41,1.68,90099617021.0,111439000000.0,0.1914893617021277,0.23684210526695487,2021-01-26,2021-01-28,17,4,9,4,0.23529411764705882,0.5294117647058824,0.23529411764705882,24,11,5,8,0.4583333333333333,0.20833333333333334,0.3333333333333333,2021-01-27,448,145,285,18,0.3236607142857143,0.6361607142857143,0.04017857142857143
AAPL,2021-04-28,amc,2021-04-28,2021-04-29,2021-05-06,2021-05-13,2021-05-27,130.22804260253906,130.1305694580078,126.48445129394533,122.04108428955078,122.34378051757812,-0.09747314453125,-0.0007484804546187274,-3.646118164062486,-8.089485168457031,-7.7867889404296875,-0.028018921143959652,-0.06216437230813354,-0.05983827607042347,0.99,1.4,76920700000.0,89584000000.0,0.4141414141414141,0.16462798700479844,2021-04-27,2021-04-29,20,5,11,4,0.25,0.55,0.2,29,16,9,4,0.5517241379310345,0.3103448275862069,0.13793103448275862,2021-04-28,456,139,299,18,0.3048245614035088,0.6557017543859649,0.039473684210526314
AAPL,2021-07-27,amc,2021-07-27,2021-07-28,2021-08-04,2021-08-11,2021-08-25,143.33013916015625,141.58206176757812,143.5059356689453,142.65489196777344,145.0999298095703,-1.748077392578125,-0.012196160576003034,1.9238739013671875,1.0728302001953125,3.5178680419921875,0.01358840150615559,0.007577444393743082,0.024846848520733822,1.01,1.3,84581900000.0,81434000000.0,0.28712871287128716,-0.03721718239954411,2021-07-26,2021-07-28,18,4,11,3,0.2222222222222222,0.6111111111111112,0.16666666666666666,22,11,6,5,0.5,0.2727272727272727,0.22727272727272727,2021-07-27,495,144,335,16,0.2909090909090909,0.6767676767676768,0.03232323232323232
AAPL,2021-10-28,amc,2021-10-28,2021-10-29,2021-11-05,2021-11-12,2021-11-29,149.21746826171875,146.50833129882812,148.17173767089844,146.90823364257812,156.9476318359375,-2.709136962890625,-0.018155628790986866,1.6634063720703125,0.39990234375,10.439300537109375,0.011353664036193978,0.002729553604254198,0.07125397200666139,1.24,1.24,117986000000.0,83360000000.0,0.0,-0.2934754970928754,2021-10-27,2021-10-29,15,7,8,0,0.4666666666666667,0.5333333333333333,0.0,40,3,8,29,0.075,0.2,0.725,2021-10-28,475,114,346,15,0.24,0.728421052631579,0.031578947368421054
AAPL,2022-01-27,amc,2022-01-27,2022-01-28,2022-02-04,2022-02-11,2022-02-28,155.94857788085938,166.83030700683594,169.0631103515625,165.38548278808594,161.9334259033203,10.881729125976562,0.06977767462740125,2.2328033447265625,-1.44482421875,-4.896881103515625,0.013383679409251892,-0.00866044212632655,-0.029352467134853177,1.89,2.1,119002502550.0,123945000000.0,0.11111111111111122,0.04153271859071505,2022-01-26,2022-01-28,19,9,7,3,0.47368421052631576,0.3684210526315789,0.15789473684210525,37,16,15,6,0.43243243243243246,0.40540540540540543,0.16216216216216217,2022-01-27,428,119,293,16,0.2780373831775701,0.6845794392523364,0.037383177570093455
AAPL,2022-04-28,amc,2022-04-28,2022-04-29,2022-05-06,2022-05-13,2022-05-27,160.48196411132812,154.6075897216797,154.47129821777344,144.48294067382812,146.96775817871094,-5.8743743896484375,-0.03660457685807805,-0.13629150390625,-10.124649047851562,-7.63983154296875,-0.000881531780888678,-0.06548610625181905,-0.04941433701102105,1.43,1.52,94033796672.0,97278000000.0,0.062937062937063,0.03450039712121941,2022-04-27,2022-04-29,16,1,12,3,0.0625,0.75,0.1875,18,3,7,8,0.16666666666666666,0.3888888888888889,0.4444444444444444,2022-04-28,502,123,350,29,0.2450199203187251,0.6972111553784861,0.05776892430278884
AAPL,2022-07-28,amc,2022-07-28,2022-07-29,2022-08-05,2022-08-12,2022-08-26,154.54010009765625,159.60791015625,162.62278747558594,169.26145935058594,160.9213104248047,5.06781005859375,0.03279284829886442,3.0148773193359375,9.653549194335938,1.3134002685546875,0.018889272570416393,0.060482899531016265,0.008228917146204884,1.16,1.2,82791243730.0,82959000000.0,0.03448275862068969,0.002026256188964731,2022-07-27,2022-07-29,8,1,6,1,0.125,0.75,0.125,26,17,6,3,0.6538461538461539,0.23076923076923078,0.11538461538461539,2022-07-28,443,105,302,36,0.23702031602708803,0.6817155756207675,0.08126410835214447
AAPL,2022-10-27,amc,2022-10-27,2022-10-28,2022-11-04,2022-11-11,2022-11-28,142.41175842285156,153.17129516601562,136.3234100341797,147.47515869140625,142.07659912109375,10.759536743164062,0.07555230594946138,-16.847885131835938,-5.696136474609375,-11.094696044921875,-0.10999374989664512,-0.03718801534214089,-0.0724332586787676,1.27,1.29,88739279089.0,90146000000.0,0.015748031496063006,0.01585229140287635,2022-10-26,2022-10-28,19,3,10,6,0.15789473684210525,0.5263157894736842,0.3157894736842105,35,14,7,14,0.4,0.2,0.4,2022-10-27,492,136,325,31,0.2764227642276423,0.6605691056910569,0.06300813008130081
AAPL,2023-02-02,amc,2023-02-02,2023-02-03,2023-02-10,2023-02-17,2023-03-06,148.5784912109375,152.20382690429688,148.99282836914062,150.5122528076172,151.77516174316406,3.625335693359375,0.024400138026791973,-3.21099853515625,-1.6915740966796875,-0.4286651611328125,-0.021096700394893975,-0.011113873619901238,-0.002816388850737317,1.94,1.88,121333299852.0,117154000000.0,-0.03092783505154642,-0.03444478850486905,2023-02-01,2023-02-03,17,1,11,5,0.058823529411764705,0.6470588235294118,0.29411764705882354,25,4,10,11,0.16,0.4,0.44,2023-02-02,457,112,308,37,0.24507658643326038,0.6739606126914661,0.08096280087527352
AAPL,2023-05-04,amc,2023-05-04,2023-05-05,2023-05-12,2023-05-19,2023-06-05,163.57537841796875,171.25146484375,170.50035095214844,173.05926513671875,177.42628479003906,7.67608642578125,0.04692690611521777,-0.7511138916015625,1.80780029296875,6.1748199462890625,-0.00438602900294538,0.010556407763391729,0.03605703432623475,1.43,1.52,92960200000.0,94836000000.0,0.062937062937063,0.020178528015215115,2023-05-03,2023-05-05,17,5,8,4,0.29411764705882354,0.47058823529411764,0.23529411764705882,23,10,9,4,0.43478260869565216,0.391304347826087,0.17391304347826086,2023-05-04,444,108,307,29,0.24324324324324326,0.6914414414414415,0.06531531531531531
AAPL,2023-08-03,amc,2023-08-03,2023-08-04,2023-08-11,2023-08-18,2023-09-01,188.8772430419922,179.80734252929688,175.8949432373047,172.630126953125,187.4405517578125,-9.069900512695312,-0.04802008101462407,-3.9123992919921875,-7.177215576171875,7.633209228515625,-0.021758840528743773,-0.03991614288500178,0.04245215529656088,1.19,1.26,81685700000.0,81797000000.0,0.05882352941176476,0.0013625395877124148,2023-08-02,2023-08-04,14,6,4,4,0.42857142857142855,0.2857142857142857,0.2857142857142857,38,10,10,18,0.2631578947368421,0.2631578947368421,0.47368421052631576,2023-08-03,461,120,313,28,0.2603036876355748,0.6789587852494577,0.06073752711496746
AAPL,2023-11-02,amc,2023-11-02,2023-11-03,2023-11-10,2023-11-17,2023-12-04,175.6772918701172,174.76707458496094,184.6561279296875,187.91534423828125,187.65774536132812,-0.91021728515625,-0.005181189187667967,9.889053344726562,13.148269653320312,12.890670776367188,0.05658418994659731,0.07523310488857815,0.07375914946782802,1.39,1.46,84175800000.0,89498000000.0,0.050359712230215875,0.06322719831590552,2023-11-01,2023-11-03,22,4,7,11,0.18181818181818182,0.3181818181818182,0.5,22,1,5,16,0.045454545454545456,0.22727272727272727,0.7272727272727273,2023-11-02,529,138,369,22,0.2608695652173913,0.6975425330812854,0.04158790170132325
AAPL,2024-02-01,amc,2024-02-01,2024-02-02,2024-02-09,2024-02-16,2024-03-04,185.11180114746097,184.11126708984375,187.32192993164065,180.8348388671875,173.6831817626953,-1.000534057617216,-0.0054050257812584546,3.2106628417969034,-3.27642822265625,-10.428085327148438,0.017438709170526367,-0.017795913712643108,-0.05664012578904076,2.1,2.18,117986596460.0,119575000000.0,0.038095238095238126,0.01346257615405071,2024-01-31,2024-02-02,21,6,11,4,0.2857142857142857,0.5238095238095238,0.19047619047619047,24,4,14,6,0.16666666666666666,0.5833333333333334,0.25,2024-02-01,480,124,339,17,0.25833333333333336,0.70625,0.035416666666666666
AAPL,2024-05-02,amc,2024-05-02,2024-05-03,2024-05-10,2024-05-17,2024-06-03,171.62991333007812,181.89617919921875,181.8151397705078,188.589111328125,192.72103881835935,10.266265869140625,0.05981629699594726,-0.0810394287109375,6.69293212890625,10.824859619140597,-0.000445525733787866,0.036795342037261314,0.05951119845835162,1.5,1.53,90366105851.0,90753000000.0,0.020000000000000018,0.0042814077839973515,2024-05-01,2024-05-03,14,4,5,5,0.2857142857142857,0.35714285714285715,0.35714285714285715,51,27,17,7,0.5294117647058824,0.3333333333333333,0.13725490196078433,2024-05-02,524,131,370,23,0.25,0.7061068702290076,0.04389312977099236
AAPL,2024-08-01,amc,2024-08-01,2024-08-02,2024-08-09,2024-08-16,2024-08-30,216.8869171142578,218.37680053710935,214.78123474121097,224.78494262695312,227.71841430664065,1.489883422851534,0.006869402003010894,-3.5955657958983807,6.408142089843778,9.341613769531307,-0.016464962335994038,0.029344427036583687,0.04277750084512233,1.35,1.4,84432539529.0,85777000000.0,0.0370370370370369,0.01592348730122252,2024-07-31,2024-08-02,9,4,4,1,0.4444444444444444,0.4444444444444444,0.1111111111111111,21,6,8,7,0.2857142857142857,0.38095238095238093,0.3333333333333333,2024-08-01,496,117,358,21,0.23588709677419356,0.7217741935483871,0.04233870967741935
AAPL,2024-10-31,amc,2024-10-31,2024-11-01,2024-11-08,2024-11-15,2024-12-02,224.6457061767578,221.6625213623047,225.93814086914065,223.98695373535156,238.51126098632812,-2.983184814453125,-0.013279509611930251,4.275619506835966,2.324432373046875,16.848739624023438,0.01928886976724198,0.01048635718280777,0.07601077313599802,1.6,1.64,94511953345.0,94930000000.0,0.024999999999999883,0.004423214632692978,2024-10-30,2024-11-01,15,4,9,2,0.26666666666666666,0.6,0.13333333333333333,45,14,19,12,0.3111111111111111,0.4222222222222222,0.26666666666666666,2024-10-31,489,119,362,8,0.24335378323108384,0.7402862985685071,0.016359918200409
AAPL,2025-01-30,amc,2025-01-30,2025-01-31,2025-02-07,2025-02-14,2025-03-03,236.5202789306641,234.93743896484375,226.60513305664065,243.7664337158203,237.21881103515625,-1.582839965820341,-0.006692195582453042,-8.332305908203097,8.828994750976562,2.2813720703125,-0.035466062560807754,0.03758019492286091,0.009710551372162923,2.36,2.4,124257393152.0,124300000000.0,0.0169491525423729,0.0003428918547154811,2025-01-29,2025-01-31,20,6,8,6,0.3,0.4,0.3,50,23,16,11,0.46,0.32,0.22,2025-01-30,489,140,338,11,0.28629856850715746,0.6912065439672802,0.022494887525562373
AAPL,2025-05-01,amc,2025-05-01,2025-05-02,2025-05-09,2025-05-16,2025-06-02,212.59304809570312,204.65020751953125,197.8534393310547,210.8161468505859,201.27622985839844,-7.942840576171875,-0.03736171359938467,-6.7967681884765625,6.165939331054659,-3.3739776611328125,-0.033211635946315377,0.030129162368262907,-0.01648655870925908,1.63,1.65,94542181546.0,95359000000.0,0.012269938650306761,0.00863972504804718,2025-04-30,2025-05-02,27,3,10,14,0.1111111111111111,0.37037037037037035,0.5185185185185185,67,10,36,21,0.14925373134328357,0.5373134328358209,0.31343283582089554,2025-05-01,517,117,388,12,0.2263056092843327,0.7504835589941973,0.02321083172147002
AAPL,2025-07-31,amc,2025-07-31,2025-08-01,2025-08-08,2025-08-15,2025-08-29,207.1339111328125,201.9548187255859,228.86814880371097,231.36570739746097,231.91517639160156,-5.179092407226591,-0.025003594915493088,26.913330078125057,29.410888671875057,29.960357666015653,0.13326411445866326,0.1456310320173062,0.14835178410239114,1.44,1.57,89562736363.0,94036000000.0,0.09027777777777786,0.04994558918867498,2025-07-30,2025-08-01,13,1,6,6,0.07692307692307693,0.46153846153846156,0.46153846153846156,36,20,10,6,0.5555555555555556,0.2777777777777778,0.16666666666666666,2025-07-31,469,104,354,11,0.22174840085287847,0.7547974413646056,0.023454157782515993
AAPL,2025-10-30,amc,2025-10-30,2025-10-31,2025-11-07,2025-11-14,2025-12-01,271.13714599609375,270.108154296875,268.2099914550781,272.4100036621094,283.1000061035156,-1.02899169921875,-0.0037950967413132863,-1.898162841796875,2.301849365234375,12.991851806640625,-0.007027417764332355,0.008521954367599172,0.04809870268618899,1.78,1.85,102227074560.0,102466000000.0,0.03932584269662925,0.0023372031433783014,2025-10-29,2025-10-31,44,20,8,16,0.45454545454545453,0.18181818181818182,0.36363636363636365,41,21,16,4,0.5121951219512195,0.3902439024390244,0.0975609756097561,2025-10-30,464,118,333,13,0.2543103448275862,0.7176724137931034,0.028017241379310345
