ticker,earnings_date,px_-10,px_-5,px_-1,px_+0,px_+1,px_+5,px_+10,pct_m10_p10,logpct_m10_p10,pct_m5_p5,logpct_m5_p5,pct_m1_p1,logpct_m1_p1,pct_p0_p1,logpct_p0_p1,pct_p0_p5,logpct_p0_p5,pct_p0_p10,logpct_p0_p10
BAC,2021-01-19,26.6136531829834,29.307804107666016,29.25463104248047,29.04193687438965,28.66085433959961,27.420127868652344,27.499887466430664,3.3299986189566644,3.2757550872805457,-6.440865484425407,-6.65764948966166,-2.029684469507198,-2.0505655951896786,-1.3121801635967767,-1.3208653076626256,-5.584369295862912,-5.746354705042997,-5.309733350873113,-5.455897197460848
BAC,2021-04-15,34.458763122558594,35.35830307006836,35.518619537353516,34.5032844543457,34.86845397949219,34.16484451293945,36.61409759521485,6.254822510577163,6.067000912125942,-3.375327585048038,-3.43360693584183,-1.830492193474964,-1.8474529981418493,1.0583616340342106,1.052800192983328,-0.9808919549501693,-0.9857343921583522,6.1177165427892755,5.937882536042945
BAC,2021-07-14,36.57146453857422,35.55186462402344,35.65025329589844,34.7558479309082,34.729026794433594,34.39810562133789,34.10295486450195,-6.749824501746637,-6.988424544713462,-3.2452840797158045,-3.2991111904008705,-2.584067198116735,-2.618040758937086,-0.07717013990833355,-0.07719993138853826,-1.0293010554122461,-1.034634991803131,-1.8785128410739649,-1.8963810180598748
BAC,2021-10-14,38.16127014160156,39.66254425048828,38.78155517578125,40.51655960083008,41.68522262573242,42.098758697509766,42.95277404785156,12.555934035923343,11.828010352810713,6.142355446578529,5.961098304952278,7.487238293539322,7.2201940984143675,2.8844083417151722,2.843592293891782,3.9050677359270924,3.8307486056853324,6.012885770714771,5.839046461035437
BAC,2022-01-19,43.34920883178711,44.451229095458984,41.78650665283203,41.94908905029297,41.32582473754883,41.46131134033203,42.355587005615234,-2.292133704279442,-2.318811538294744,-6.726288149886939,-6.963187721356184,-1.1024657292140083,-1.1085879209290777,-1.4857636407715646,-1.4969116687957724,-1.1627849877172247,-1.1695981991861337,0.9690268955183212,0.964361942121659
BAC,2022-04-18,37.1254768371582,36.00898361206055,34.102787017822266,35.26465606689453,35.918209075927734,33.848628997802734,32.80476379394531,-11.63813481013224,-12.372969867449651,-5.99948789872048,-6.18699558469748,5.323383268225901,5.186527182540957,1.8532805418361553,1.836316570784486,-4.015428553749945,-4.098272153771214,-6.975517550158372,-7.230747533076758
BAC,2022-07-18,28.81243324279785,28.72113609313965,29.442358016967773,29.451488494873047,30.446598052978516,30.793514251708984,30.77524757385254,6.812386564211215,6.590371287859931,7.2155159595665985,6.967079060380736,3.410868230839381,3.353987917818181,3.378809048237752,3.3229813576452454,4.556733209153618,4.455963962206055,4.494710273166436,4.396626474003298
BAC,2022-10-17,28.57036399841309,28.175209045410156,29.130922317504883,30.89532470703125,32.05320358276367,32.22780227661133,33.11919403076172,15.921498349132989,14.774303765795752,14.383542726052468,13.438702531940262,10.031543915459128,9.559690156352271,3.7477478767812045,3.6792265675363955,4.3128776998314855,4.22246362766006,7.198077200413278,6.95081259244392
BAC,2023-01-13,30.63227081298828,31.80615997314453,31.86162567138672,32.56412124633789,31.9078426361084,31.722978591918945,32.628814697265625,6.517779554987468,6.3141729406045926,-0.2615260103571715,-0.2618685870427501,0.14505526239732003,0.14495015887808813,-2.0153426074818293,-2.035927679308246,-2.5830350159181337,-2.616981202557912,0.19866481407051495,0.19846773650145752
BAC,2023-04-18,26.59796905517578,26.70960807800293,28.25394630432129,28.43070602416992,27.96554374694824,26.830547332763672,26.19793128967285,-1.5040162076776498,-1.5154412323323936,0.45279307134553637,0.4517710474591825,-1.0207514174009114,-1.0259968101582715,-1.6361263657196146,-1.649658720449314,-5.628276308178548,-5.7928694869761115,-7.853391796175968,-8.178930988744078
BAC,2023-07-18,27.382234573364254,27.21344566345215,27.569787979125977,28.78886032104492,29.56719017028809,30.148597717285156,29.65159034729004,8.287693861673628,7.962133147635014,10.785668563003536,10.242723486004726,7.244895001276075,6.994477163146305,2.703579928359323,2.667678845339291,4.723137286703416,4.614989397594488,2.996749494853934,2.952724344118171
BAC,2023-10-17,24.499521255493164,25.539642333984375,25.52073097229004,26.116437911987305,25.82331085205078,24.083478927612305,24.906118392944336,1.6596125826744634,1.6459915111289267,-5.7015810453791005,-5.8705762612022605,1.1856238760922455,1.1786504213931654,-1.122385299727191,-1.1287315746531896,-7.784212346362452,-8.10388373983126,-4.634320817876314,-4.745142926272499
BAC,2024-01-12,32.29134750366211,32.815555572509766,31.595579147338867,31.261987686157227,30.613868713378903,31.023710250854492,32.03400802612305,-0.796930129688389,-0.8001225902787767,-5.4603534524837904,-5.6150899285413916,-3.1071132748729746,-3.1564078195321796,-2.0731854266109573,-2.094977637158556,-0.762195410268951,-0.7651149640841337,2.4695177661645307,2.439518071472096
BAC,2024-04-16,35.80141067504883,36.214134216308594,34.50564956665039,33.28666687011719,33.814571380615234,36.82842254638672,35.5230598449707,-0.7774856488325987,-0.7805238263448606,1.696266784700562,1.6820408277624834,-2.002797207745022,-2.0231250661050493,1.5859338291752234,1.5734893008444075,10.64016319233545,10.111297635227888,6.718584902416946,6.502513618142265
BAC,2024-07-16,38.63610076904297,39.997676849365234,40.451541900634766,42.6146240234375,42.46977615356445,40.95368957519531,39.862491607666016,3.1742096490380955,3.1248729325968916,2.3901706327357664,2.362053209529956,4.989264087602097,4.868791215713123,-0.3399017900366341,-0.3404807685154201,-3.8975691709228655,-3.975557554426911,-6.458187720388775,-6.676165949689865
BAC,2024-10-15,38.120147705078125,38.81023788452149,40.734710693359375,40.95825958251953,41.59974670410156,41.113773345947266,41.33732223510742,8.439564701898373,8.102282445042105,5.935380938091295,5.765910844234551,2.123584520469435,2.1013506831340054,1.5661972166800986,1.554058923761369,0.3796884072049478,0.37896941016304286,0.9254852536499714,0.9212288801281342
BAC,2025-01-16,42.95512771606445,45.16396713256836,46.03382110595703,45.584228515625,45.47671890258789,45.466949462890625,45.251930236816406,5.346981007561968,5.208929706518053,0.6708496829628263,0.668609499737552,-1.210201955833401,-1.2175845228093314,-0.23584826712654827,-0.23612682722438066,-0.257279889456008,-0.2576114229316588,-0.7289764237091156,-0.7316464406166172
BAC,2025-04-15,40.80671691894531,34.453102111816406,36.06609344482422,37.364356994628906,36.71522903442383,38.111839294433594,39.22323226928711,-3.8804509875261184,-3.957746705265842,10.61947098622027,10.092593630539163,1.7998500186683364,1.78384448332215,-1.7372919338566106,-1.7525599418293027,2.0005223157249397,1.9807748025470127,4.974996023417222,4.855200270092861
BAC,2025-07-16,47.636112213134766,46.340091705322266,45.65745544433594,45.53873443603515,46.51816940307617,47.62621307373047,47.44813537597656,-0.394609947002289,-0.3953905863841739,2.775396683689535,2.737580651780638,1.8851553385176967,1.8676064909253485,2.1507733562880604,2.1279706037758155,4.583962781459028,4.482003439917739,4.192916126431667,4.107395758863905
BAC,2025-10-15,50.417991638183594,49.582332611083984,49.8310432434082,52.00971984863281,50.179229736328125,50.835819244384766,52.30817031860352,3.7490162122769233,3.6804490786452337,2.528091292382184,2.4966636431503626,0.6987341027944183,0.6963042682180658,-3.519515424486186,-3.5829430472971073,-2.2570792683839214,-2.282941192818485,0.573835949971091,0.5721957830705715
